Source,Target,Weight,type
987,彭志勇,1,word
987,科室,1,word
987,医护人员,1,word
987,郑军华,1,word
988,蛋壳,1,word
988,公寓,1,word
988,租客,1,word
988,长租,1,word
988,房东,1,word
988,租金,1,word
989,李高秋,1,word
989,田欣,1,word
989,岳父,1,word
989,百步亭,1,word
989,方家,1,word
989,社区,1,word
989,春园,1,word
989,家宴,1,word
989,中风,1,word
989,老人,1,word
990,新加坡,1,word
990,星展,1,word
990,橙色,1,word
990,银行,1,word
990,警戒,1,word
990,致死率,1,word
991,小区,1,word
991,封闭式,1,word
991,毛寿龙,1,word
991,良善,1,word
991,紧急措施,1,word
991,人民政府,1,word
992,影像学,1,word
992,病例,1,word
992,张笑春,1,word
992,湖北省,1,word
992,特征,1,word
992,第五版,1,word
993,老计,1,word
993,微博,1,word
993,空城,1,word
993,活生生,1,word
993,订单,1,word
993,药房,1,word
994,华晶,1,word
994,同济大学,1,word
994,方舱,1,word
994,黄国鑫,1,word
994,患者,1,word
994,黎明,1,word
995,美凯龙,1,word
995,红星,1,word
995,商场,1,word
995,家居,1,word
995,购物中心,1,word
995,商业地产,1,word
996,韩国,1,word
996,外籍,1,word
996,工作制,1,word
996,出生率,1,word
996,工时,1,word
996,劳动力,1,word
997,农场,1,word
997,吴平,1,word
997,猪肉,1,word
997,农产品,1,word
997,屠宰场,1,word
997,农户,1,word
998,新生儿,1,word
998,乔杰,1,word
998,母婴,1,word
998,孕产妇,1,word
998,论文,1,word
998,柳叶刀,1,word
999,尹欣,1,word
999,朱宗尧,1,word
999,医学,1,word
999,系统,1,word
999,措施,1,word
999,数据中心,1,word
1000,小米,1,word
1000,智能手机,1,word
1000,印度,1,word
1000,市占率,1,word
1000,市场份额,1,word
1000,市场,1,word
1001,非洲,1,word
1001,埃航,1,word
1001,米歇尔,1,word
1001,南非,1,word
1001,肯尼亚,1,word
1001,肯格松,1,word
1002,文化课,1,word
1002,艺考,1,word
1002,赵老师,1,word
1002,学生,1,word
1002,艺术,1,word
1002,张充,1,word
1003,汉堡,1,word
1003,门店,1,word
1003,销售额,1,word
1003,同店,1,word
1003,财报,1,word
1003,加拿大,1,word
1004,牛牛,1,word
1004,芙蓉,1,word
1004,儿童,1,word
1004,儿童医院,1,word
1004,患儿,1,word
1004,医学科,1,word
1005,剧组,1,word
1005,横店,1,word
1005,演员,1,word
1005,影视,1,word
1005,档期,1,word
1005,合同,1,word
1006,海港,1,word
1006,香港,1,word
1006,分店,1,word
1006,地产,1,word
1006,商场,1,word
1006,零售业,1,word
1007,黄智博,1,word
1007,乐华,1,word
1007,练习生,1,word
1007,诈骗案,1,word
1007,量刑,1,word
1007,警民,1,word
1008,女士,1,word
1008,盒饭,1,word
1008,公婆,1,word
1008,阳性,1,word
1008,住院治疗,1,word
1008,晚饭,1,word
1009,学校,1,word
1009,床位,1,word
1009,方舱,1,word
1009,宿舍,1,word
1009,医疗点,1,word
1009,校区,1,word
1010,道孚县,1,word
1010,甘孜州,1,word
1010,道孚,1,word
1010,都安县,1,word
1010,河池市,1,word
1010,河池,1,word
1011,蔺海,1,word
1011,雪峰,1,word
1011,男友,1,word
1011,传染科,1,word
1011,长发,1,word
1011,情人节,1,word
1012,羊城晚报,1,word
1012,洪湖市,1,word
1012,洪湖,1,word
1012,监管局,1,word
1012,法治,1,word
1012,王敬波,1,word
1013,宝坻区,1,word
1013,王丽,1,word
1013,宝坻,1,word
1013,郝肖阳,1,word
1013,百货大楼,1,word
1013,住客,1,word
1013,张女士,1,word
1013,永清,1,word
1014,毛丹红,1,word
1014,志愿者,1,word
1014,文胜,1,word
1014,孝感,1,word
1014,亲橙,1,word
1014,团队,1,word
1015,九江,1,word
1015,童建林,1,word
1015,隐匿性,1,word
1015,九江市,1,word
1015,核酸,1,word
1015,学院,1,word
1016,林军,1,word
1016,小人物,1,word
1016,小卖部,1,word
1016,康复科,1,word
1016,蔡毅,1,word
1016,麻醉科,1,word
1017,行李箱,1,word
1017,游和洲,1,word
1017,雅加达,1,word
1017,舅舅,1,word
1017,坐飞机,1,word
1017,印尼,1,word
1018,安平,1,word
1018,京报,1,word
1018,监护室,1,word
1018,黄冈,1,word
1018,妻子,1,word
1018,亲戚朋友,1,word
1019,罗琴,1,word
1019,刘丽萍,1,word
1019,徐树,1,word
1019,方丽娟,1,word
1019,遗书,1,word
1019,字节,1,word
1020,留学人员,1,word
1020,学业,1,word
1020,留学生,1,word
1020,苏格兰,1,word
1020,吉吉,1,word
1020,茉莉,1,word
1021,范曹军,1,word
1021,襄阳,1,word
1021,卜若男,1,word
1021,杨丽榕,1,word
1021,京报,1,word
1021,志愿者,1,word
1022,林方,1,word
1022,洋葱,1,word
1022,龙王,1,word
1022,老年公寓,1,word
1022,黄州区,1,word
1022,黄冈,1,word
1023,邮轮,1,word
1023,乘客,1,word
1023,日本,1,word
1023,公主,1,word
1023,厚生,1,word
1023,大卫,1,word
1023,钻石,1,word
1023,船员,1,word
1023,横滨,1,word
1023,药品,1,word
1024,赵志雄,1,word
1024,供应链,1,word
1024,李帝文,1,word
1024,中国邮政,1,word
1024,盒马,1,word
1024,物流,1,word
1024,中通,1,word
1025,清流,1,word
1025,消毒剂,1,word
1025,跨界,1,word
1025,概念股,1,word
1025,股份,1,word
1025,工作室,1,word
1026,陈冲,1,word
1026,蕲春县,1,word
1026,村长,1,word
1026,卫生所,1,word
1026,刘河镇,1,word
1026,农村,1,word
1026,英语老师,1,word
1026,宗族,1,word
1027,梁述滔,1,word
1027,李国栋,1,word
1027,童之伟,1,word
1027,莫非,1,word
1027,罗家墩,1,word
1027,社区,1,word
1028,穿山甲,1,word
1028,缅甸,1,word
1028,走私,1,word
1028,鳞片,1,word
1028,药用,1,word
1028,中国,1,word
1028,蚂蚁,1,word
1029,郭琴,1,word
1029,粉色,1,word
1029,同事,1,word
1029,胡姓,1,word
1029,护士长,1,word
1029,归队,1,word
1030,杨璐,1,word
1030,居民,1,word
1030,工作者,1,word
1030,社区,1,word
1030,大爷,1,word
1030,报表,1,word
1031,成克龙,1,word
1031,郭靖,1,word
1031,韭菜,1,word
1031,李肖林,1,word
1031,成硕,1,word
1031,黄瓜,1,word
1032,亚赞,1,word
1032,男友,1,word
1032,萍乡,1,word
1032,狗狗,1,word
1032,亲吻,1,word
1032,见面,1,word
1033,爱情,1,word
1033,男朋友,1,word
1033,异地,1,word
1033,见面,1,word
1033,感情,1,word
1033,前男友,1,word
1033,图源,1,word
1033,老公,1,word
1033,视觉,1,word
1033,香港,1,word
1034,齐薇,1,word
1034,杨瑜瑾,1,word
1034,巷子,1,word
1034,菊花,1,word
1034,黄鹤楼,1,word
1034,老爷子,1,word
1035,血浆,1,word
1035,康复者,1,word
1035,载量,1,word
1035,张挪富,1,word
1035,抗体,1,word
1035,制品,1,word
1036,李粤平,1,word
1036,八院,1,word
1036,上海,1,word
1036,公卫,1,word
1036,王海,1,word
1036,上海市,1,word
1036,全科,1,word
1036,缪晓辉,1,word
1036,广州市,1,word
1037,黄朝林,1,word
1037,金银,1,word
1037,试药,1,word
1037,华南,1,word
1037,克力芝,1,word
1037,海鲜,1,word
1038,洪湖,1,word
1038,洪湖市,1,word
1038,原价,1,word
1038,涨价,1,word
1038,华康大,1,word
1038,购销差价,1,word
1039,康师傅,1,word
1039,饮水,1,word
1039,余氯,1,word
1039,水分,1,word
1039,白衣天使,1,word
1039,水源地,1,word
1040,血浆,1,word
1040,抗体,1,word
1040,吴越,1,word
1040,疗法,1,word
1040,康复者,1,word
1040,保护性,1,word
1041,刘良,1,word
1041,病理,1,word
1041,解剖室,1,word
1041,遗体,1,word
1041,尸体,1,word
1041,部位,1,word
1042,张科,1,word
1042,物资,1,word
1042,印度,1,word
1042,阿昕,1,word
1042,回国,1,word
1042,陆勇,1,word
1042,件次,1,word
1042,志愿者,1,word
1043,陈鑫,1,word
1043,妻子,1,word
1043,老叔,1,word
1043,嫌疑人,1,word
1043,队员,1,word
1043,中队长,1,word
1043,大队长,1,word
1043,催泪,1,word
1044,老公,1,word
1044,诗集,1,word
1044,火机,1,word
1044,藏药,1,word
1044,东西,1,word
1044,菜场,1,word
1044,谈天,1,word
1044,药水,1,word
1045,文彬,1,word
1045,李冉,1,word
1045,光头,1,word
1045,女友,1,word
1045,长发,1,word
1045,中新社,1,word
1046,张湾区,1,word
1046,十堰市,1,word
1046,东风汽车公司,1,word
1046,邓城,1,word
1046,十堰,1,word
1046,茅箭区,1,word
1047,小汤山,1,word
1047,北京市,1,word
1047,北京,1,word
1047,南方周末,1,word
1047,北京市委,1,word
1047,交通委,1,word
1048,剧本,1,word
1048,胸片,1,word
1048,众生,1,word
1048,排队,1,word
1048,南方周末,1,word
1048,资格,1,word
1049,孙晓冬,1,word
1049,淮安,1,word
1049,秦子毅,1,word
1049,南方周末,1,word
1049,流行病学,1,word
1049,宁波,1,word
1049,健身房,1,word
1049,悬案,1,word
1050,南方周末,1,word
1050,张笑春,1,word
1050,病例,1,word
1050,标准,1,word
1050,疑似病例,1,word
1050,湖北省,1,word
1051,张从生,1,word
1051,商会,1,word
1051,日本,1,word
1051,华人华侨,1,word
1051,子同裳,1,word
1051,团体,1,word
1052,刘安,1,word
1052,安吉拉,1,word
1052,老人,1,word
1052,赫兹,1,word
1052,橘子,1,word
1052,社区,1,word
1053,论文,1,word
1053,南方周末,1,word
1053,疾控中心,1,word
1053,周小铃,1,word
1053,因子,1,word
1053,张永振,1,word
1054,何明荣,1,word
1054,家庭主妇,1,word
1054,新疆,1,word
1054,医护,1,word
1054,南方周末,1,word
1054,心疼,1,word
1055,江苏,1,word
1055,江苏省,1,word
1055,苏大强,1,word
1055,苏北,1,word
1055,苏南,1,word
1055,方言,1,word
1056,日本,1,word
1056,舞鹤,1,word
1056,文化,1,word
1056,云雨,1,word
1056,何曾,1,word
1056,佛学,1,word
1057,病例,1,word
1057,标本,1,word
1057,核酸,1,word
1057,重要性,1,word
1057,湖北省,1,word
1057,化验,1,word
1058,李湘明,1,word
1058,协和医院,1,word
1058,爸妈,1,word
1058,母亲,1,word
1058,武昌,1,word
1058,片子,1,word
1059,售楼处,1,word
1059,诸葛,1,word
1059,客户,1,word
1059,成交量,1,word
1059,购房,1,word
1059,楼市,1,word
1060,网课,1,word
1060,严瑾,1,word
1060,课件,1,word
1060,陈书俊,1,word
1060,课堂,1,word
1060,汪华,1,word
1061,无纺布,1,word
1061,曾乐,1,word
1061,汇通,1,word
1061,交货期,1,word
1061,口罩,1,word
1061,何黎,1,word
1062,周斌,1,word
1062,苏州工业园区,1,word
1062,企业,1,word
1062,许力,1,word
1062,园区,1,word
1062,苏州,1,word
1063,宋翔雷,1,word
1063,货车,1,word
1063,内蒙古,1,word
1063,服务区,1,word
1063,国药,1,word
1063,收货,1,word
1064,街道办,1,word
1064,惠州,1,word
1064,小区,1,word
1064,越秀,1,word
1064,志愿者,1,word
1064,公园,1,word
1065,思念,1,word
1065,食品,1,word
1065,陈希,1,word
1065,速冻,1,word
1065,岗位,1,word
1065,用工,1,word
1066,闽江,1,word
1066,企业,1,word
1066,营业,1,word
1066,佛山,1,word
1066,管理学,1,word
1066,汇丰,1,word
1067,龙攀,1,word
1067,养老,1,word
1067,机构,1,word
1067,老人,1,word
1067,集团,1,word
1067,康乐,1,word
1068,西韦,1,word
1068,博瑞,1,word
1068,专利,1,word
1068,原料药,1,word
1068,临床试验,1,word
1068,王征野,1,word
1069,温州,1,word
1069,企业,1,word
1069,务工人员,1,word
1069,舟山市,1,word
1069,路费,1,word
1069,申报,1,word
1070,李叔,1,word
1070,鲜花,1,word
1070,失业,1,word
1070,花农,1,word
1070,经办,1,word
1070,企业,1,word
1071,命名,1,word
1071,名称,1,word
1071,单链,1,word
1071,分类,1,word
1071,病毒,1,word
1071,分类法,1,word
1072,财政,1,word
1072,慈善,1,word
1072,吃劲,1,word
1072,护工,1,word
1072,保洁员,1,word
1072,总会,1,word
1073,盐城,1,word
1073,宁波,1,word
1073,杭州,1,word
1073,徐州,1,word
1073,北京,1,word
1073,保洁员,1,word
1074,病例,1,word
1074,方案,1,word
1074,政法委,1,word
1074,湖北省,1,word
1074,疑似病例,1,word
1074,中央,1,word
1075,核酸,1,word
1075,广东省,1,word
1075,新冠,1,word
1075,深圳,1,word
1075,门诊,1,word
1075,省卫健委,1,word
1076,地坛,1,word
1076,北京市,1,word
1076,首例,1,word
1076,卫健委,1,word
1076,病例,1,word
1076,北京,1,word
1077,张湾区,1,word
1077,肖旭,1,word
1077,十堰市,1,word
1077,楼栋,1,word
1077,谷城县,1,word
1077,茅箭区,1,word
1078,摩尔,1,word
1078,芦那韦,1,word
1078,浓度,1,word
1078,药物,1,word
1078,李兰娟,1,word
1078,活性,1,word
1079,刘敏,1,word
1079,汤琳,1,word
1079,杨军,1,word
1079,林正斌,1,word
1079,逝者,1,word
1079,日方,1,word
1080,医务人员,1,word
1080,新华,1,word
1080,津贴,1,word
1080,玻璃状,1,word
1080,新周刊,1,word
1080,卫生防疫,1,word
1081,荆门市,1,word
1081,病例,1,word
1081,襄阳,1,word
1081,修正,1,word
1081,鄂州,1,word
1081,宜昌市,1,word
1082,纪念日,1,word
1082,蛋糕,1,word
1082,男友,1,word
1082,情人节,1,word
1082,济南,1,word
1082,布偶,1,word
1083,张定宇,1,word
1083,金银,1,word
1083,性子,1,word
1083,病区,1,word
1083,湖北日报,1,word
1083,院长,1,word
1084,姥姥,1,word
1084,老院,1,word
1084,村支书,1,word
1084,拿药,1,word
1084,玉霜,1,word
1084,姥爷,1,word
1085,黄石,1,word
1085,杨叶,1,word
1085,闺女,1,word
1085,花湖,1,word
1085,同学,1,word
1085,三明治,1,word
1086,王勃,1,word
1086,小姑,1,word
1086,公公,1,word
1086,婆婆,1,word
1086,妹夫,1,word
1086,客房,1,word
1086,公婆,1,word
1087,诗人,1,word
1087,诗意,1,word
1087,刘不伟,1,word
1087,唐诗,1,word
1087,方文,1,word
1087,麦克,1,word
1087,文化,1,word
1087,计算机,1,word
1088,婚礼,1,word
1088,陈政博,1,word
1088,妻子,1,word
1088,信号,1,word
1088,蜜月,1,word
1088,上海,1,word
1089,方方,1,word
1089,新民,1,word
1089,周刊,1,word
1089,信号,1,word
1089,小日子,1,word
1089,老实人,1,word
1090,周新,1,word
1090,新民,1,word
1090,周刊,1,word
1090,医疗队,1,word
1090,病人,1,word
1090,信号,1,word
1091,女朋友,1,word
1091,张文,1,word
1091,陈晶,1,word
1091,赵平,1,word
1091,男朋友,1,word
1091,冯安,1,word
1092,李佳,1,word
1092,满彩,1,word
1092,方舱,1,word
1092,保洁,1,word
1092,保洁员,1,word
1092,范贤平,1,word
1093,吴悠,1,word
1093,新元,1,word
1093,求助者,1,word
1093,电瓶车,1,word
1093,药品,1,word
1093,收药,1,word
1094,现存,1,word
1094,链接,1,word
1094,浏览器,1,word
1094,病例,1,word
1094,消息来源,1,word
1094,页面,1,word
1095,蒋超良,1,word
1095,会议,1,word
1095,总书记,1,word
1095,总理,1,word
1095,督导,1,word
1095,国务院,1,word
1096,爷爷奶奶,1,word
1096,社区,1,word
1096,氧气瓶,1,word
1096,躺椅,1,word
1096,住院,1,word
1096,电梯,1,word
1097,杨功焕,1,word
1097,公共卫生,1,word
1097,疾控中心,1,word
1097,体系,1,word
1097,控系统,1,word
1097,卫生局,1,word
1097,传染病,1,word
1098,小家伙,1,word
1098,纸巾,1,word
1098,面粉,1,word
1098,买菜,1,word
1098,卤料,1,word
1098,美菜,1,word
1099,现存,1,word
1099,链接,1,word
1099,浏览器,1,word
1099,病例,1,word
1099,消息来源,1,word
1099,丁香,1,word
1100,大恶,1,word
1100,流氓,1,word
1100,博客,1,word
1100,乐队,1,word
1100,粉丝,1,word
1100,同桌,1,word
1101,人道精神,1,word
1101,博客,1,word
1101,常识,1,word
1101,义工,1,word
1101,水准,1,word
1101,画家,1,word
1102,马六甲,1,word
1102,历史,1,word
1102,中国,1,word
1102,气质,1,word
1102,华人,1,word
1102,南洋,1,word
1102,陈先生,1,word
1102,古城,1,word
1103,橙子,1,word
1103,张赛,1,word
1103,涟漪,1,word
1103,李文亮,1,word
1103,石子,1,word
1103,工作站,1,word
1104,馒头,1,word
1104,青菜,1,word
1104,花样,1,word
1104,土里,1,word
1104,梨树,1,word
1104,苹果树,1,word
1104,谷红雨,1,word
1105,迪伦,1,word
1105,宇宙,1,word
1105,科学,1,word
1105,温和,1,word
1105,规则,1,word
1105,炮火,1,word
1106,吴海,1,word
1106,贾国龙,1,word
1106,投票,1,word
1106,企业,1,word
1106,欧洲,1,word
1106,曼哈顿,1,word
1107,家长,1,word
1107,开学,1,word
1107,学生,1,word
1107,教育部,1,word
1107,办公,1,word
1107,居家,1,word
1108,李明,1,word
1108,安飞,1,word
1108,何明荣,1,word
1108,胡建斌,1,word
1108,滴滴,1,word
1108,司机,1,word
1108,车队,1,word
1108,后座,1,word
1109,收治,1,word
1109,病例,1,word
1109,数字,1,word
1109,湖北省,1,word
1109,方舱,1,word
1109,指导组,1,word
1110,李佳,1,word
1110,满彩,1,word
1110,方舱,1,word
1110,保洁,1,word
1110,保洁员,1,word
1110,范贤平,1,word
1111,信阳,1,word
1111,河南省,1,word
1111,信阳市,1,word
1111,温州,1,word
1111,人口,1,word
1111,河南,1,word
1112,董薇,1,word
1112,后遗症,1,word
1112,常静,1,word
1112,股骨头,1,word
1112,新姚,1,word
1112,刘梅,1,word
1112,张金萍,1,word
1112,刘远,1,word
1112,老方,1,word
1113,卢晓,1,word
1113,孙慧文,1,word
1113,刘科,1,word
1113,邓晓芒,1,word
1113,父母,1,word
1113,刘玲,1,word
1113,吴妙,1,word
1113,王凯,1,word
1113,陈晓雨,1,word
1113,陈斌,1,word
1113,思思,1,word
1114,物资,1,word
1114,志愿者,1,word
1114,厂家,1,word
1114,燃灯,1,word
1114,易燃易爆,1,word
1114,通山县,1,word
1115,服务区,1,word
1115,肖红兵,1,word
1115,汉中,1,word
1115,天门,1,word
1115,四川,1,word
1115,货主,1,word
1116,救助站,1,word
1116,仙桃市,1,word
1116,智力,1,word
1116,管理站,1,word
1116,老先生,1,word
1116,周航,1,word
1117,李霖琳,1,word
1117,干嘛,1,word
1117,双黄连,1,word
1117,舒服,1,word
1117,生活照,1,word
1117,免疫系统,1,word
1118,婶子,1,word
1118,长辈,1,word
1118,恩施,1,word
1118,叔叔,1,word
1118,外甥,1,word
1118,姑姑家,1,word
1119,钟南山,1,word
1119,钟世藩,1,word
1119,结核,1,word
1119,神化,1,word
1119,学术,1,word
1119,父亲,1,word
1119,鱼刺,1,word
1119,广州,1,word
1120,顾客,1,word
1120,餐箱,1,word
1120,电动车,1,word
1120,三文鱼,1,word
1120,送餐费,1,word
1120,跑腿,1,word
1120,芥末,1,word
1121,李小刚,1,word
1121,中山,1,word
1121,摩托车,1,word
1121,广西,1,word
1121,贵州,1,word
1121,泸县,1,word
1122,产科,1,word
1122,吸奶器,1,word
1122,老公,1,word
1122,中南,1,word
1122,孩子,1,word
1122,新生儿,1,word
1123,王娜,1,word
1123,杨林,1,word
1123,车队,1,word
1123,周鑫,1,word
1123,司机,1,word
1123,小熊,1,word
1123,志愿者,1,word
1124,陈笑,1,word
1124,董启农,1,word
1124,大理,1,word
1124,民宿,1,word
1124,游客,1,word
1124,温晴,1,word
1124,陈寞,1,word
1124,鼓浪屿,1,word
1124,陈立,1,word
1124,酒店,1,word
1125,戴军,1,word
1125,乘客,1,word
1125,新加坡,1,word
1125,杭州,1,word
1125,先生,1,word
1125,尹笑,1,word
1125,党校,1,word
1125,机场,1,word
1126,秦刚,1,word
1126,野味,1,word
1126,野生动物,1,word
1126,建安,1,word
1126,蝙蝠,1,word
1126,徐舒,1,word
1126,胡峰,1,word
1126,果子狸,1,word
1126,黑市,1,word
1126,宿主,1,word
1126,餐馆,1,word
1127,情人节,1,word
1127,婚礼,1,word
1127,巧克力,1,word
1127,谢倩,1,word
1127,费列罗,1,word
1127,郭春飞,1,word
1128,北京站,1,word
1128,旅客,1,word
1128,南站,1,word
1128,乘客,1,word
1128,上观,1,word
1128,机场,1,word
1129,小孙,1,word
1129,偶像,1,word
1129,试剂盒,1,word
1129,豆皮,1,word
1129,演唱会,1,word
1129,动漫,1,word
1129,阴性,1,word
1130,气溶胶,1,word
1130,新闻周刊,1,word
1130,飞沫,1,word
1130,彭志勇,1,word
1130,赵建平,1,word
1130,核酸,1,word
1130,粪口,1,word
1131,老师,1,word
1131,学生,1,word
